업종명,업소명,지역명,소재지도로명주소,소재지지번주소,위도,경도,할인정보,업소전화번호,데이터기준일자,혜택대상,증빙자료,혜택시작일,혜택종료일,이용제한,비고,출처URL,출처유형,검증상태,수집일자
음식점,옛날시골밥상,탄현면,파주시 탄현면 새오리로 10,경기도 파주시 탄현면 법흥리 752-4,37.7870551597,126.6901549698,음료수 제공,031-945-5957,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,오두산막국수 통일로직영점,탄현면,파주시 탄현면 성동로 17,경기도 파주시 탄현면 성동리 674,37.7792259522,126.6867285633,10%할인,031-945-3370,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,용궁칼국수,탄현면,파주시 탄현면 새오리로 59-52,경기도 파주시 탄현면 성동리 77-1,37.7903486074,126.6839451907,10%할인,031-948-5527,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,전라도갈치찜전문점,탄현면,파주시 탄현면 매봉길 12,경기도 파주시 탄현면 성동리 52-1,37.7905068782,126.6863285433,3%할인,031-949-7771,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,전망대 누룽지 백숙,탄현면,파주시 탄현면 새오리로 215-36,경기도 파주시 탄현면 대동리 107-11,37.8036865005,126.6870623282,5%할인,031-942-9696,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,짹짹곳간,탄현면,파주시 탄현면 새오리로339번길 79-48 2층,경기도 파주시 탄현면 법흥리 1652-296,37.7878410489,126.6955398798,10%할인,0507-1364-8187,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,청송마루,탄현면,파주시 탄현면 방촌로 1071,경기도 파주시 탄현면 낙하리 53-6,37.8262966706,126.7389362676,10%할인,031-949-6143,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,초원,탄현면,파주시 탄현면 엘씨디로241번길 50-2 B102호,경기도 파주시 탄현면 금승리 11-36,37.809887973,126.758202209,10%할인,031-8071-3405,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,최고야짬뽕,탄현면,파주시 탄현면 필승로 490,경기도 파주시 탄현면 성동리 663-5,37.7839991279,126.6891369619,10%할인,031-957-9819,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,평양만두,탄현면,파주시 탄현면 새오리로 193,경기도 파주시 탄현면 대동리 70,37.800747106,126.6887537371,10%할인,031-945-9452,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,해민도예,탄현면,파주시 탄현면 새오리로 209-19,경기도 파주시 탄현면 대동리 93-11,37.8009463192,126.6874309931,10%할인,031-942-3221,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,흔적,탄현면,파주시 탄현면 새오리로 59-20,경기도 파주시 탄현면 성동리 196-2,37.7895160223,126.6852204885,20%할인,031-948-8585,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
카페,디엠지라운지(DMZ LOUNGE),탄현면,파주시 탄현면 새오리로161번길 90,,,,10% 이상 할인 또는 그에 상응하는 서비스(업소별 상세는 사전 확인),031-959-2353,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 공식 현황 신규/변경 행; 상세 할인은 공통 사업기준; 원 공공데이터 기준일 2026-08-15,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A-: 파주시 공식 현황(일부 필드 공란),2026-08-15
숙박,215카페캠핑장,파주시,경기도 파주시 탄현면 새오리로 215-91,,,,군인·경찰·소방관·간호사 객실 이용료 50% 할인,0507-1392-2150,2026-05-24,군인·경찰·소방관·간호사,대상 신분 확인자료(예약 전 문의),,,혜택 변경 가능성이 있어 방문·예약 직전 업소 확인,객실 할인 적용 조건과 예약 경로는 사전 문의,https://blog.naver.com/dahliart/224295421465,최근 네이버 이용 후기·공개 안내,B-: 2026-05-24 최근 후기,2026-08-15
카페,카페퀴너스,파주시,"경기도 파주시탄현면새오리로691층 (탄현면성동리, 프로방스힐)",,37.7905523,126.6847271,서비스 이용료의 10% 할인,031-947-0321,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해년도 동원훈련이수증, 복무확인서, 병역명문가",2024-08-14,2026-12-31,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,6000컷트,파주읍,파주시 파주읍 술이홀로 470,경기도 파주시 파주읍 연풍리 294-9,37.8289732769,126.8389761324,10%할인,031-952-6254,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,로즈헤어샾,파주읍,파주시 파주읍 파발로 4,경기도 파주시 파주읍 파주리 441-13,37.8323779102,126.8177795315,12%할인,031-953-8128,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,남해바다,파주읍,파주시 파주읍 시장거리길 59-7,경기도 파주시 파주읍 파주리 453-25,37.8319258956,126.8177757587,10%할인,031-952-9282,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,뚱이네,파주읍,파주시 파주읍 교육길 45-32 나동 102호,경기도 파주시 파주읍 연풍리 415-5,37.8330557499,126.8342834706,콜라+공기밥 제공+모든 메뉴 곱빼기,,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,바리루스,파주읍,파주시 파주읍 봉서산로 245 2층 일부호,경기도 파주시 파주읍 봉암리 3-1,37.8332953442,126.8034859516,10% 할인,031-953-0060,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,봉황가,파주읍,파주시 파주읍 우계로 35-1,경기도 파주시 파주읍 파주리 509-4,37.8304097125,126.8155395692,결제금액 10% 할인+음료수 제공,031-953-5354,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,소풍N,파주읍,파주시 파주읍 우계로 24,경기도 파주시 파주읍 파주리 543-6,37.8293987346,126.81489712,10%할인,070-7725-0224,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,웅이네 의정부부대찌개,파주읍,파주시 파주읍 파발로 9,경기도 파주시 파주읍 파주리 427-16,37.8326616617,126.8184479102,음료수 제공,031-954-0431,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
