"rnum","업소명","주소","전화번호","혜택유형","처리상태","좌표출처","좌표검증상태","위도","경도","반환주소","검토메모"
"2000","상쾌한필치과 양평점","경기도양평군양평읍시민로37- 12층 (양평읍양근리)","031-771-2822","할인","REUSED","네이버 Geocoding API","확인 완료","37.4905501","127.4957209","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2003","키키포차","경기도부천시 소사구양지로171번길38(옥길동)","010-5293-8902","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4686153","126.8225564","경기도 부천시 소사구 양지로171번길 38","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2005","메트로치과","경기도수원시 팔달구팔달로105(화서동)","031-246-2875","할인","REUSED","네이버 Geocoding API","확인 완료","37.2781032","127.0031234","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2006","커피놀이터","인천광역시미추홀구한나루로353- 1(학익동, 2층)","010-8967-3531","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4398034","126.6618381","인천광역시 미추홀구 한나루로 353-1","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2010","가운소곱창","서울특별시강동구상암로42(천호동, 131호)","0507-1372-6863","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5495882","127.1279034","서울특별시 강동구 상암로 42 암사오피스텔","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2014","밝은눈안경(송내점)","경기도부천시 원미구상일로94번길13(상동)","032-343-3339","할인","REUSED","네이버 Geocoding API","확인 완료","37.4909495","126.7527928","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2015","안경박사 상동점","경기도부천시 원미구상일로86103호1층 (상동, 투원프라자)","032-323-7270","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2016","조민호의 사진여행","경기도안양시 만안구관악대로173201호(안양동)","031-388-4779","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2017","쁘띠뜨메종","경기도부천시 원미구상동로84206호(상동, 영플러스)","032-325-7143","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2018","상동시선안경원","경기도부천시 원미구조마루로83(상동)","032-321-1001","할인","REUSED","네이버 Geocoding API","확인 완료","37.5006694","126.7530575","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2047","그로잉(꽃집)","경기도안양시 동안구벌말로126118호1층 (관양동, 평촌오비즈타워)","0507-1480-2032","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2048","밝은눈안경(부천상동점)","경기도부천시 원미구상동로69114호1층 (상동, 새롬프라자)","032-327-9229","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2062","이브자리 안양평촌점","경기도안양시 동안구흥안대로460(평촌동)","031-421-2355","할인","REUSED","네이버 Geocoding API","확인 완료","37.3951428","126.9760831","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2064","맨즈헤어","경기도부천시 원미구중동로248번길86106호(중동, 현해탑프라자)","0507-1460-7947","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2065","대성안경","경기도부천시 원미구중동로262번길38(중동)","032-322-3010","할인","REUSED","네이버 Geocoding API","확인 완료","37.5026325","126.7709985","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2066","성신여대사진관","서울특별시성북구동소문로20나길47(동선동1가, 코아루센타시아 2층 208호)","02-927-7785","할인","REUSED","네이버 Geocoding API","확인 완료","37.5930553","127.0191525","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2067","레드바이크 본점","경기도안양시 동안구관양로289(관양동)","031-421-4228","면제","REUSED","네이버 Geocoding API","확인 완료","37.3977059","126.9764019","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2068","오로라케이크&쿠키","경기도안양시 동안구동편로1461층 (관양동)","070-7954-7024","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2070","효재헤어","경기도안양시 동안구관양로247- 9(관양동)","010-3062-7719","할인","MATCHED","네이버 Geocoding API","확인 완료","37.399913","126.9733484","경기도 안양시 동안구 관양로 247-9","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2071","김안경마트","경기도광명시오리로378(소하동)","02-899-3922","할인","REUSED","네이버 Geocoding API","확인 완료","37.4361321","126.8797228","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2115","닥터뷰치과(의정부역점)","경기도의정부시신흥로2192층 (의정부동, 준프라자)","031-825-2828","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2181","요거프레소 대방점","서울특별시영등포구가마산로587(신길동)","02-832-8137","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5044676","126.921579","서울특별시 영등포구 가마산로 587 신화빌딩","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2182","브레드05","서울특별시영등포구여의대방로43나길4(신길동)","02-783-0043","기타","MATCHED","네이버 Geocoding API","확인 완료","37.5066273","126.9216316","서울특별시 영등포구 여의대방로43나길 4","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2183","카페보니또 영등포1호점","서울특별시영등포구여의대방로203(신길동)","02-833-3773","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5053854","126.9220173","서울특별시 영등포구 여의대방로 203 일이빌딩","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2184","넥스트에너지","서울특별시동작구사당로29가길26(사당동)","02-536-0836","할인","REUSED","네이버 Geocoding API","확인 완료","37.4861586","126.9795997","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2185","예본안과의원","서울특별시종로구종로78(종로2가, 미려빌딩 2층)","0507-1488-0030","할인","REUSED","네이버 Geocoding API","확인 완료","37.569884","126.9860582","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2186","라임나무치과병원","서울특별시중구명동길43(명동1가, (신한은행빌딩 7층))","0507-1406-2879","할인","REUSED","네이버 Geocoding API","확인 완료","37.5639932","126.9847446","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2190","첫눈애안과의원","서울특별시강남구테헤란로332(역삼동, HJ타워 5층)","0507-1394-0160","할인","REUSED","네이버 Geocoding API","확인 완료","37.5037664","127.0481821","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2206","연세바른안과의원","인천광역시부평구부평문화로874층 (부평동, 로로메디칼타워)","032-504-7900","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2207","부평성모안과","인천광역시부평구경원대로13734층 (부평동)","032-528-7288","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
"2208","리봄한방병원","서울특별시강남구학동로50길7- 0(논현동, 2~4층)","02-546-1357","할인","REUSED","네이버 Geocoding API","확인 완료","37.5162495","127.0400911","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2209","푸른세상안과(인천본점)","인천광역시남동구인하로497- 5(구월동)","032-431-9999","기타","REUSED","네이버 Geocoding API","확인 완료","37.4436053","126.7015922","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2210","카페 1990","인천광역시미추홀구노적산로60(학익동)","032-872-8339","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4407915","126.6559937","인천광역시 미추홀구 노적산로 60","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2211","해군호텔 블랙앤브라운","서울특별시영등포구가마산로538(신길동, 해군호텔 1층)","02-831-4700","할인","MATCHED","네이버 Geocoding API","확인 완료","37.503674","126.9154975","서울특별시 영등포구 가마산로 538","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2214","인천GS25(학익대박점)","인천광역시미추홀구노적산로70(학익동)","032-876-8708","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4402766","126.6569612","인천광역시 미추홀구 노적산로 70 성신하이텍(주)사옥","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2221","알파안경","인천광역시남동구논고개로123번길35(논현동, 2층)","0507-1453-1654","할인","REUSED","네이버 Geocoding API","확인 완료","37.4015154","126.7220901","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2223","조은미래산부인과","경기도김포시김포한강8로396(구래동, 지오타워 4층)","031-992-6622","할인","REUSED","네이버 Geocoding API","확인 완료","37.6432764","126.6251107","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2224","계수나무집(한식)","인천광역시연수구샘말로44번길13(연수동)","032-816-6261","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4129631","126.6798922","인천광역시 연수구 샘말로44번길 13","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2225","헤어스케치(옥련동)","인천광역시연수구능허대로79번길65(옥련동, 현대3차상가 2층)","032-831-8427","할인","MATCHED","네이버 Geocoding API","확인 완료","37.4265054","126.6443468","인천광역시 연수구 능허대로79번길 65 현대3차아파트","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2226","에이치플레이스","서울특별시동작구여의대방로36길10(대방동, (1층))","0507-1307-6193","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5043025","126.9231009","서울특별시 동작구 여의대방로36길 10 오벌빌딩","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2227","다함압구정김밥","서울특별시영등포구여의대방로197(신길동)","02-831-7185","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5046367","126.9218606","서울특별시 영등포구 여의대방로 197","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2228","미각식당","서울특별시영등포구가마산로89길3(신길동, 1층)","02-822-5822","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5046657","126.9213645","서울특별시 영등포구 가마산로89길 3","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2229","문경밥상","서울특별시영등포구여의대방로47라길31(신길동)","02-842-9436","할인","MATCHED","네이버 Geocoding API","확인 완료","37.5065074","126.921855","서울특별시 영등포구 여의대방로47라길 31","시·도, 도로명과 건물번호가 일치하는 단일 결과"
"2248","청담해리슨송도병원","인천광역시연수구신송로157- 9(송도동, 3~8층)","032-832-5488","할인","REUSED","네이버 Geocoding API","확인 완료","37.3969601","126.648703","","업소명·주소 정규화 키가 기존 검증 좌표와 일치"
"2249","연세이웃치과","서울특별시강동구구천면로233501호(천호동, 한양메디스퀘어)","02-486-2827","할인","NO_RESULT","","미확인","","","","주소 검색 결과 없음"
