"업종명","업소명","시도","시군구","소재지도로명주소","소재지지번주소","위도","경도","좌표출처","좌표출처URL","좌표검증상태","할인정보","적용대상","이용조건","인증방법","업소전화번호","출처유형","출처URL","최근확인일","혜택상태","수집자","비고"
"음식","전망대 누룽지 백숙","경기도","파주시","파주시 탄현면 새오리로 215-36","경기도 파주시 탄현면 대동리 107-11","37.8036865005","126.6870623282","","","재확인 필요","5%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-942-9696","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","짹짹곳간","경기도","파주시","파주시 탄현면 새오리로339번길 79-48 2층","경기도 파주시 탄현면 법흥리 1652-296","37.7878410489","126.6955398798","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","0507-1364-8187","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","청송마루","경기도","파주시","파주시 탄현면 방촌로 1071","경기도 파주시 탄현면 낙하리 53-6","37.8262966706","126.7389362676","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-949-6143","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","초원","경기도","파주시","파주시 탄현면 엘씨디로241번길 50-2 B102호","경기도 파주시 탄현면 금승리 11-36","37.809887973","126.758202209","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-8071-3405","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","최고야짬뽕","경기도","파주시","파주시 탄현면 필승로 490","경기도 파주시 탄현면 성동리 663-5","37.7839991279","126.6891369619","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-957-9819","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","평양만두","경기도","파주시","파주시 탄현면 새오리로 193","경기도 파주시 탄현면 대동리 70","37.800747106","126.6887537371","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-945-9452","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","해민도예","경기도","파주시","파주시 탄현면 새오리로 209-19","경기도 파주시 탄현면 대동리 93-11","37.8009463192","126.6874309931","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-942-3221","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","흔적","경기도","파주시","파주시 탄현면 새오리로 59-20","경기도 파주시 탄현면 성동리 196-2","37.7895160223","126.6852204885","","","재확인 필요","20%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-948-8585","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"카페","디엠지라운지(DMZ LOUNGE)","경기도","파주시","파주시 탄현면 새오리로161번길 90","","37.8004048","126.6835875","Geocoding API","https://map.naver.com/p/search/%EB%94%94%EC%97%A0%EC%A7%80%EB%9D%BC%EC%9A%B4%EC%A7%80%28DMZ%20LOUNGE%29%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C161%EB%B2%88%EA%B8%B8%2090","확인 완료","10% 이상 할인 또는 그에 상응하는 서비스(업소별 상세는 사전 확인)","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-959-2353","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 공식 현황 신규/변경 행; 상세 할인은 공통 사업기준; 원 공공데이터 기준일 2026-08-15"
"숙박","215카페캠핑장","경기도","파주시","경기도 파주시 탄현면 새오리로 215-91","","37.8034099","126.6848158","Geocoding API","https://map.naver.com/p/search/215%EC%B9%B4%ED%8E%98%EC%BA%A0%ED%95%91%EC%9E%A5%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C%20215-91","확인 완료","군인·경찰·소방관·간호사 객실 이용료 50% 할인","군인·경찰·소방관·간호사","혜택 변경 가능성이 있어 방문·예약 직전 업소 확인","대상 신분 확인자료(예약 전 문의)","0507-1392-2150","이용 후기","https://blog.naver.com/dahliart/224295421465","2026-08-15","확인 필요","ilwoo-maker","객실 할인 적용 조건과 예약 경로는 사전 문의"
"카페","카페퀴너스","경기도","파주시","경기도 파주시탄현면새오리로691층 (탄현면성동리, 프로방스힐)","","37.7905523","126.6847271","","","재확인 필요","서비스 이용료의 10% 할인","예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","제한없음 | 혜택기간: 2024-08-14~2026-12-31","당해년도 동원훈련이수증, 복무확인서, 병역명문가","031-947-0321","공공데이터","https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357","2026-08-15","이용 가능","ilwoo-maker",""
"미용·뷰티","6000컷트","경기도","파주시","파주시 파주읍 술이홀로 470","경기도 파주시 파주읍 연풍리 294-9","37.8289732769","126.8389761324","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-952-6254","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"미용·뷰티","로즈헤어샾","경기도","파주시","파주시 파주읍 파발로 4","경기도 파주시 파주읍 파주리 441-13","37.8323779102","126.8177795315","","","재확인 필요","12%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-953-8128","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","남해바다","경기도","파주시","파주시 파주읍 시장거리길 59-7","경기도 파주시 파주읍 파주리 453-25","37.8319258956","126.8177757587","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-952-9282","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","뚱이네","경기도","파주시","파주시 파주읍 교육길 45-32 나동 102호","경기도 파주시 파주읍 연풍리 415-5","37.8330557499","126.8342834706","","","재확인 필요","콜라+공기밥 제공+모든 메뉴 곱빼기","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","바리루스","경기도","파주시","파주시 파주읍 봉서산로 245 2층 일부호","경기도 파주시 파주읍 봉암리 3-1","37.8332953442","126.8034859516","","","재확인 필요","10% 할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-953-0060","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","봉황가","경기도","파주시","파주시 파주읍 우계로 35-1","경기도 파주시 파주읍 파주리 509-4","37.8304097125","126.8155395692","","","재확인 필요","결제금액 10% 할인+음료수 제공","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-953-5354","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","소풍N","경기도","파주시","파주시 파주읍 우계로 24","경기도 파주시 파주읍 파주리 543-6","37.8293987346","126.81489712","","","재확인 필요","10%할인","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","070-7725-0224","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
"음식","웅이네 의정부부대찌개","경기도","파주시","파주시 파주읍 파발로 9","경기도 파주시 파주읍 파주리 427-16","37.8326616617","126.8184479102","","","재확인 필요","음료수 제공","파주시 관내 주둔 군 장병 및 사회복무요원","업소별 세부 조건 및 중복할인 여부는 방문 전 확인","군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장)","031-954-0431","지자체 공식 자료","https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-08-15","이용 가능","ilwoo-maker","파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14"
